,Unnamed: 0,date,review,rating,isEdited,userName,title,developerResponse,temiz icerik,Cluster,sentiment,category,PCA1,PCA2
433,433,2018-12-02 20:56:42,"Ordini veloci, perfetto per chi non vuole interrompere il lavoro, progetto grafico e in fase creativa... ci vogliono più opzione.",5,False,joematrix1970,Comoda applicazioni per ordini veloci e caldo,,ordini veloci  perfetto per chi non vuole interrompere il lavoro  progetto grafico e in fase creativa    ci vogliono più opzione ,0,0.0,Other,0.01562876704523484,-0.061722498807763884
434,434,2019-04-06 20:48:50,"Stasera ho ordinato su Glovo un panino McDonald’s, il corriere ha citofonato e, dopo 5 minuti di attesa senza che arrivasse alla mia porta, mi è arrivata notifica di avvenuta consegna, PECCATO CHE A ME NON SIA STATO CONSEGNATO NULLA.
Ho scritto alla chat dell’app, in quanto non esiste un numero telefonico, ma per ora nessuno mi ha risposto/né consegnato il panino. 
SERVIZIO PESSIMO.",2,False,Miky0501,"Ordine non consegnato, ma addebitato",,stasera ho ordinato su glovo un panino mcdonald s  il corriere ha citofonato e  dopo 5 minuti di attesa senza che arrivasse alla mia porta  mi è arrivata notifica di avvenuta consegna  peccato che a me non sia stato consegnato nulla  ho scritto alla chat dell app  in quanto non esiste un numero telefonico  ma per ora nessuno mi ha risposto né consegnato il panino   servizio pessimo ,2,0.3818,Other,-0.19262702182373254,0.0569142428974234
435,435,2017-12-30 18:56:59,"Stai male, non ti va di uscire, c’è troppo freddo o semplicemente sei un pigrone. C’è Glovo! Da scaricare! Fantastica app.",5,False,Lionoil90,Da scaricare e usare almeno una volta a settimana.,,stai male  non ti va di uscire  c è troppo freddo o semplicemente sei un pigrone  c è glovo  da scaricare  fantastica app ,0,0.0,Other,0.004065438241766601,-0.03342585395315213
436,436,2017-11-04 13:01:54,"App facile da usare ,il cibo arrivato caldo, non saranno passati nemmeno 10 minuti dall ordine .
Semplicemente fantastica.",5,False,Bibibu83,Solo 1 parola : FANTASTICA,,app facile da usare  il cibo arrivato caldo  non saranno passati nemmeno 10 minuti dall ordine   semplicemente fantastica ,0,0.0,Other,0.03353968741409101,-0.06537834363369566
437,437,2019-12-02 19:00:47,"App funziona perfettamente, sopratutto ti informa appena parte l’ordine ed è possibile seguire il raider così sappiamo quando sta arrivando... e per me questo è TOP !",5,False,Anpy80,Ordinare da casa non ha prezzo,,app funziona perfettamente  sopratutto ti informa appena parte l ordine ed è possibile seguire il raider così sappiamo quando sta arrivando    e per me questo è top ,0,0.2023,Other,0.029669516589309296,-0.04740884483028973
438,438,2020-03-15 16:38:06,"Peccato nn arrivi proprio avunque,tanta pubblicità e poi vi perdere X una provincia praticamente ADIACENTE,villabate è praticamente un’estensione di Palermo ed i un momento come qst (tutti ai domiciliari forzati per il CORONAVIRUS) mi sarei aspettata più elastica X un’APP che potrebbe dare il suo contributo a famiglie piccole come la mia firmata da due soli membri,spero cambino le cose,specie in questo periodo,dato che le premesse nn promettono tempi migliori,DELUSA",1,False,barby810,Nn arriva a villabate,,peccato nn arrivi proprio avunque tanta pubblicità e poi vi perdere x una provincia praticamente adiacente villabate è praticamente un estensione di palermo ed i un momento come qst  tutti ai domiciliari forzati per il coronavirus  mi sarei aspettata più elastica x un app che potrebbe dare il suo contributo a famiglie piccole come la mia firmata da due soli membri spero cambino le cose specie in questo periodo dato che le premesse nn promettono tempi migliori delusa,0,-0.296,Other,-0.08629603347307893,0.0013253694143238756
439,439,2019-07-18 11:45:59,"È perfetta! Puoi vedere chi farà la consegna puoi addirittura chiamarlo! Ha molta scelta ed è diviso per tipo di cucina che uno desidera mangiare. 
sono rapidi e precisi
La adoro!",5,False,Alessan1979,Perfetta,,è perfetta  puoi vedere chi farà la consegna puoi addirittura chiamarlo  ha molta scelta ed è diviso per tipo di cucina che uno desidera mangiare   sono rapidi e precisi la adoro ,0,0.34,Other,0.03272476585103577,-0.07513006688135986
440,440,2021-02-17 18:59:23,Sarebbe ideale che si potrebbe effettuare il pagamento alla consegna anche per importi superiori ai 30€ oggi ho dovuto fare due ordini differenti per pagare alla consegna,5,False,enzovincenzoenzo,Pagamento alla consegna,,sarebbe ideale che si potrebbe effettuare il pagamento alla consegna anche per importi superiori ai 30  oggi ho dovuto fare due ordini differenti per pagare alla consegna,0,0.0,Other,-0.036842691462812556,-0.05101676745683766
441,441,2019-05-25 16:29:10,"Come si evince dal titolo purtroppo ho potuto usufruire dell’app una sola volta in quanto, a partire dal secondo utilizzo, non mi è stato possibile effettuare nessun ordine con nessun ristorante perché, a quanto dicono, sono stati riscontrati dei problemi col mio account e quindi di contattare il servizio clienti; peccato che a quanto vedo, non esista nessun servizio dedicato! Non posso far altro che cancellare questa app del tutto inutilizzabile.",1,False,Ninotchka89,UTILIZZATA UNA VOLTA SOLA,,come si evince dal titolo purtroppo ho potuto usufruire dell app una sola volta in quanto  a partire dal secondo utilizzo  non mi è stato possibile effettuare nessun ordine con nessun ristorante perché  a quanto dicono  sono stati riscontrati dei problemi col mio account e quindi di contattare il servizio clienti  peccato che a quanto vedo  non esista nessun servizio dedicato  non posso far altro che cancellare questa app del tutto inutilizzabile ,2,0.0,Other,-0.13104319433531916,0.082651721075844
442,442,2017-10-01 19:42:00,"Ho ordinato dal Mc Donald's 2 menu , dopo aver atteso i 25 minuti previsti, l'ordine risultava essere stato consegnato, ho chiamato il servizio clienti e mi hanno detto che c'era stato un problema e che avrebbero ri effettuato l'ordine. Dopo altri 10 minuti non è arrivato nulla , non sapevo se avessi pagato e sulla applicazione non risultava nulla. Mai più prenoterò su Glovo.",1,False,Vermiglia,Consegna mai arrivata e incapacità di risolvere il problema,,ho ordinato dal mc donald s 2 menu   dopo aver atteso i 25 minuti previsti  l ordine risultava essere stato consegnato  ho chiamato il servizio clienti e mi hanno detto che c era stato un problema e che avrebbero ri effettuato l ordine  dopo altri 10 minuti non è arrivato nulla   non sapevo se avessi pagato e sulla applicazione non risultava nulla  mai più prenoterò su glovo ,2,0.0,Other,-0.17050194599418933,0.05381869890276202
443,443,2020-11-19 20:32:13,Dillo a McDonald,5,False,clood64,Complimenti ma manca la cannuccia,,dillo a mcdonald,0,0.0,Other,0.12310428555699754,-0.06772984607955525
444,444,2020-04-11 11:52:13,"Ci tengo a recensire positivamente il servizio di Glovo, che in giornate di sovraffollamento di ordini e file per la spesa, è riuscito nell’impresa titanica di recapitarmi a Casa quello che desideravo. Grandi!",5,False,milluzz,Pasqua in quarantena,,ci tengo a recensire positivamente il servizio di glovo  che in giornate di sovraffollamento di ordini e file per la spesa  è riuscito nell impresa titanica di recapitarmi a casa quello che desideravo  grandi ,2,0.0,Other,-0.12019499789386158,0.06288372626024016
445,445,2020-10-07 10:07:00,"È nulla presento un amica, fa l ordine le danno 10 euro da spendere a 3 euro per volta.
Mi danno i 10 euro per me da spendere anche in una sola volta con ordine massimo di 15 euro.
Sistemo il mio carrello, è al momento di avviare l ordine mi bloccano l’ordine e scompare il buono sconto da 10 euro!
Provo a scrivere via email e mi dicono di cliccare aiuto e chattare con un operatore( cosa impossibile visto che non mi spunta nessuna voce chatta con un operatore) affidabilità sotto lo 0.",1,False,Annaecarmen23,Buono presentaci in amico,,è nulla presento un amica  fa l ordine le danno 10 euro da spendere a 3 euro per volta  mi danno i 10 euro per me da spendere anche in una sola volta con ordine massimo di 15 euro  sistemo il mio carrello  è al momento di avviare l ordine mi bloccano l ordine e scompare il buono sconto da 10 euro  provo a scrivere via email e mi dicono di cliccare aiuto e chattare con un operatore  cosa impossibile visto che non mi spunta nessuna voce chatta con un operatore  affidabilità sotto lo 0 ,2,0.0,Other,-0.15597241082877283,0.018710087429875285
446,446,2020-06-08 14:33:37,"Davvero un’ottima applicazione ! Facile da utilizzare ed intuitiva, ma spero che continuiate a migliorare l’accessibilità per le persone con disabilità visiva. Perché un app così evoluta non può permettersi di rimanere indietro dal punto di vista dell’accessibilità .",4,False,Xzoda,Ottima app ma…,,davvero un ottima applicazione   facile da utilizzare ed intuitiva  ma spero che continuiate a migliorare l accessibilità per le persone con disabilità visiva  perché un app così evoluta non può permettersi di rimanere indietro dal punto di vista dell accessibilità ,0,0.0,Other,-0.0746107367517147,-0.007629990649301977
447,447,2019-08-01 18:07:26,"Servizio eccellente, ordine arrivato caldo e in pochi minuti. Tramite l’app ho seguito tutto il percorso. Sono soddisfatta. Il corriere è stato rapido e gentile.",5,False,Cangu300,Servizio eccellente,,servizio eccellente  ordine arrivato caldo e in pochi minuti  tramite l app ho seguito tutto il percorso  sono soddisfatta  il corriere è stato rapido e gentile ,3,0.0,Other,0.11096844860332358,-0.05969751046462734
448,448,2019-04-23 19:42:03,"Servizio clienti inesistente, sbagliano indirizzo di consegna del food che arriva dopo un’ora freddo e immangiabile e nessuna risposta nella chat per oltre mezz’ora",5,False,Marde87,Vergognoso,,servizio clienti inesistente  sbagliano indirizzo di consegna del food che arriva dopo un ora freddo e immangiabile e nessuna risposta nella chat per oltre mezz ora,0,0.0,Other,-0.0009297401590031706,0.027543811946788753
449,449,2018-12-01 11:43:06,Continuo ad ordinare dati giusti mi respinge l ordine considerando che sono stata tra i primi a d usarla e a consigliarla nn c è un numero nulla..,5,False,Chiaracke,Assurdo,,continuo ad ordinare dati giusti mi respinge l ordine considerando che sono stata tra i primi a d usarla e a consigliarla nn c è un numero nulla ,0,0.0,Other,-0.0344051564070675,-0.01484443073476649
450,450,2018-11-13 00:50:44,"Quando non si ha voglia di cucinare o hai voglia di qualcosa e non vuoi uscire ecco la soluzione!!! App ben fatta, facile da usare. Mi trovo abbastanza bene!",5,False,Ele.3,App Ottima!!!,,quando non si ha voglia di cucinare o hai voglia di qualcosa e non vuoi uscire ecco la soluzione    app ben fatta  facile da usare  mi trovo abbastanza bene ,0,0.34,Other,-0.03999530233088609,-0.0204304892424055
451,451,2020-06-04 02:12:59,"La migliore rispetto alla concorrenza, consegne velocissime e super intuitiva da utilizzare. 
Glover sempre simpatici e disponibili, mai riscontrato problemi. 
La uso attivamente da mesi.",5,False,Noalby,Migliore app per le consegne!,,la migliore rispetto alla concorrenza  consegne velocissime e super intuitiva da utilizzare   glover sempre simpatici e disponibili  mai riscontrato problemi   la uso attivamente da mesi ,0,0.5994,Other,0.06218915361551727,-0.05758166132410505
452,452,2017-12-02 16:14:38,"Non prendono mai in considerazione la tua recensione lasciata dopo la consegna, nemmeno quando notifichi che hai buttato i tuoi soldi perché ti è arrivato un pasticcio fra bevande, tovaglioli e cibo! In caso diverso giocano al Ping Pong con la tua ordine fra i Glover senza poter cancellarla anche se arriva con più di un’ora di ritardo, i soldi vengono pressi lo stesso; una completa ed assoluta mancanza di profesionalismo ed organizzazione!",1,False,PinoRicardo,Pessima!,"{'id': 1918579, 'body': ""Ciao ! Ci dispaice molto per la cattiva esperienza :-( Potresti inviarci una email dalla sezione contattacci direttamente dalla App indicado il numero dell'ordine al quale ti riferisci? Siamo sicuri che troveremo la soluzione giusta per te :-)\n\nGlovo App"", 'modified': '2017-12-04T13:10:08Z'}",non prendono mai in considerazione la tua recensione lasciata dopo la consegna  nemmeno quando notifichi che hai buttato i tuoi soldi perché ti è arrivato un pasticcio fra bevande  tovaglioli e cibo  in caso diverso giocano al ping pong con la tua ordine fra i glover senza poter cancellarla anche se arriva con più di un ora di ritardo  i soldi vengono pressi lo stesso  una completa ed assoluta mancanza di profesionalismo ed organizzazione ,2,0.0,Other,-0.15005762311097978,-0.008405482842261709
453,453,2019-12-30 18:00:59,"Quando non sai cosa “inventarti “ da mangiare, sei di corsa o hai voglia di mangiare qualcosa in particolare GLOVO esaudisce i tuoi desideri! Grazie per questa applicazione innovativa e super efficiente",5,False,Alessia2414,Applicazione Salvavita 😂,,quando non sai cosa  inventarti   da mangiare  sei di corsa o hai voglia di mangiare qualcosa in particolare glovo esaudisce i tuoi desideri  grazie per questa applicazione innovativa e super efficiente,0,0.5994,Other,0.017860361725105744,-0.06363409859511157
454,454,2020-01-12 20:52:26,"Pessimo servizio clienti, non hanno un numero da contattare e se ordini la sera, nessuno ti risponde. Come se non bastasse, spesso hanno problemi sulla po che indicano tempistiche assurde o addirittura nessuna. Se provi ad annullare l’ordine ti fanno pagare tutto senza rimborso. 

NON SCARICATELO!!!!",1,False,Lorenzo.Ferrario,La peggior assistenza di sempre!!!,,pessimo servizio clienti  non hanno un numero da contattare e se ordini la sera  nessuno ti risponde  come se non bastasse  spesso hanno problemi sulla po che indicano tempistiche assurde o addirittura nessuna  se provi ad annullare l ordine ti fanno pagare tutto senza rimborso    non scaricatelo ,2,-0.5574,Other,-0.12188735322860664,0.07016385951780073
455,455,2019-11-24 11:44:10,"Il ragazzo non ha trovato quello che mi serviva nel primo negozio e sotto mia richiesta di è recato in un altro per trovare quello che mi serviva.
Molto gentile e disponibile. E veloce!",5,False,Dedoly,Massima disponibilità,,il ragazzo non ha trovato quello che mi serviva nel primo negozio e sotto mia richiesta di è recato in un altro per trovare quello che mi serviva  molto gentile e disponibile  e veloce ,2,0.0516,Other,-0.02783531401537346,-0.07446221908466669
456,456,2019-08-24 17:40:22,Benissimo però alcune volte gli ordini arrivano molto in ritardo,5,False,Samaa Elkhodary,Problema di tempo,,benissimo però alcune volte gli ordini arrivano molto in ritardo,0,0.0,Other,0.09169624219914606,-0.08644159843801413
457,457,2018-12-26 13:51:39,"Scelta fra i migliori negozi e ristoranti, consegne puntuali, servizio clienti gentile e utile... E ora c’è anche McDonalds! Che altro chiedere?",5,False,Bisaire,La miglior app di delivery,,scelta fra i migliori negozi e ristoranti  consegne puntuali  servizio clienti gentile e utile    e ora c è anche mcdonalds  che altro chiedere ,0,0.0,Other,0.12966492082508593,-0.03743834392185986
458,458,2019-04-04 19:52:50,"Non so voi ma io preferisco annullare un ordine piuttosto che mangiare un panino del mec che si è fatto un viaggio di tre ore sotto la pioggia e ancora non è arrivato .
Mi chiama il poraccio di turno (dopo un ora che aspettavo) e mi dice che si trova a centocelle in bicicletta sotto la pioggia ( io sono del pigneto) e non sapeva quanto ci metteva e come sarebbe arrivato in quel lasso di tempo ci siamo scambiati almeno 4/5 telefonate senza neanche capire la sua lingua .",1,False,thereallaura,Lascia stare,,non so voi ma io preferisco annullare un ordine piuttosto che mangiare un panino del mec che si è fatto un viaggio di tre ore sotto la pioggia e ancora non è arrivato   mi chiama il poraccio di turno  dopo un ora che aspettavo  e mi dice che si trova a centocelle in bicicletta sotto la pioggia   io sono del pigneto  e non sapeva quanto ci metteva e come sarebbe arrivato in quel lasso di tempo ci siamo scambiati almeno 4 5 telefonate senza neanche capire la sua lingua ,2,0.0,Other,-0.23887704224974002,0.04029555716903194
459,459,2018-12-19 11:53:12,"Ma è una truffa? Mai avuto problemi con foodora e deliveroo. Ho ordinato con Glovo un giorno che ero ammalata da un ristorante esattamente sotto casa mia. La app sul mio telefono mi dava problemi e ho dovuto usare quella di mio marito. Ordine pronto, rider lo ritira e si ferma due vie più avanti per venti minuti?!?! Avevo preso del ramen che è arrivato gelido e i noodles dentro al brodo erano tipo colla. Servizio clienti inesistente. State alla larga",1,False,uyeurhbqtstiforbavfxythbwka,Infami,,ma è una truffa  mai avuto problemi con foodora e deliveroo  ho ordinato con glovo un giorno che ero ammalata da un ristorante esattamente sotto casa mia  la app sul mio telefono mi dava problemi e ho dovuto usare quella di mio marito  ordine pronto  rider lo ritira e si ferma due vie più avanti per venti minuti     avevo preso del ramen che è arrivato gelido e i noodles dentro al brodo erano tipo colla  servizio clienti inesistente  state alla larga,2,-0.296,Other,-0.17684358598077404,0.052692725880158976
460,460,2018-12-06 20:51:57,Un pochino troppo attesa e il timer rimane sempre sui minuti mancanti mentre dovrebbe dirti il ritardo. Ma potete migliorare,5,False,sermar1,Taco loco,,un pochino troppo attesa e il timer rimane sempre sui minuti mancanti mentre dovrebbe dirti il ritardo  ma potete migliorare,0,0.0,Other,0.03810705862538288,-0.035327020921372826
461,461,2021-02-06 20:15:57,"É la prima volta che utilizzo l’applicazione  .. ho ricevuto l’ordine dopo un’oretta ma per mancanza di corriere .. L’ APP è fatta molto bene , una volta preso l’ordine dal corriere ti appare la mappa con il tempo di arrivo !!! Soddisfatto",5,False,LUKAS_79,Prima volta con Glovo,,é la prima volta che utilizzo l applicazione     ho ricevuto l ordine dopo un oretta ma per mancanza di corriere    l  app è fatta molto bene   una volta preso l ordine dal corriere ti appare la mappa con il tempo di arrivo     soddisfatto,2,0.0,Other,-0.10412522808780056,-0.04763978090000969
462,462,2019-06-20 11:04:18,Top lo consiglio a tutti specialmente a chi come me sta in ufficio e non può uscire per pranzo 🥙,5,False,cala.e,Top lo consiglio a tuttispecialmente a chi come me sta in ufficio e non può uscire per pranzo 8,,top lo consiglio a tutti specialmente a chi come me sta in ufficio e non può uscire per pranzo ,0,0.2023,Other,0.037750549434045134,-0.04288393657431079
463,463,2018-12-23 17:59:28,"App molto comoda e ben fatte, ricca di un sacco di offerte. 5€ di sconto subito con il codice 176LBFK",5,False,Icarussssssssssssssssssssssss,Strabiliante 5€ di sconto con il codice 176LBFK,,app molto comoda e ben fatte  ricca di un sacco di offerte  5  di sconto subito con il codice 176lbfk,0,0.0,Other,-0.0336046072067282,-0.05496285579020258
464,464,2018-12-01 19:42:31,Servizio di consegna ben organizzato che monitora la consegna via gps e ti permette pianificare meglio l’orario del pasto,5,False,Mxbuz,Funziona bene,,servizio di consegna ben organizzato che monitora la consegna via gps e ti permette pianificare meglio l orario del pasto,0,0.0,Other,0.060744827422104616,7.841684844567606e-05
465,465,2019-05-31 19:29:19,"mai una consegna coerente con ciò che si è ordinato. Fatto presente più di una volta, il problema non è mai stato risolto.
Inaffidabile.
Il rimborso è sempre farraginoso e complesso. Il servizio clienti da terzo mondo. Sono più le volte che ho perso denaro che quelle in cui sono riuscito ad avere una consegna giusta.",3,False,MacMagath,INDECENTE,,mai una consegna coerente con ciò che si è ordinato  fatto presente più di una volta  il problema non è mai stato risolto  inaffidabile  il rimborso è sempre farraginoso e complesso  il servizio clienti da terzo mondo  sono più le volte che ho perso denaro che quelle in cui sono riuscito ad avere una consegna giusta ,2,0.0,Other,-0.20094123727183316,0.061770199503898435
466,466,2020-11-01 19:17:54,"Davanti al McDonald della città c’erano 18 macchine in fila , torno a casa ordine su Glovo 15 minuti e mi arriva il cibo ordinato , tracciano anche il tragitto del corriere così ti prepari . Spettacoloso , consigliato 👍",5,False,Palo36,Evita file,,davanti al mcdonald della città c erano 18 macchine in fila   torno a casa ordine su glovo 15 minuti e mi arriva il cibo ordinato   tracciano anche il tragitto del corriere così ti prepari   spettacoloso   consigliato ,0,0.0,Other,-0.014429819905314079,-0.06071724179198997
467,467,2020-12-04 21:32:11,"Quasi tre ore di attesa per un ordine di cui, se non mi fossi interessata io per prima, non avrei mai ricevuto notizie.
Il rider mi risponde che McDonald ha annullato l’ordine che avevo già pagato per poi scoprire che è stato il rider stesso a non ritirarlo e che McDonald ha dovuto buttare il cibo.
Servizio clienti che a volte rispondono e a volte no.
Mi sono stati cambiati tre rider ma alla fine è stato McDonald a risolvere il problema altrimenti sarei ancora qui ad aspettare la cena.
Primo e ultimo ordine con voi.",1,False,gdbekskjs,Imbarazzanti,,quasi tre ore di attesa per un ordine di cui  se non mi fossi interessata io per prima  non avrei mai ricevuto notizie  il rider mi risponde che mcdonald ha annullato l ordine che avevo già pagato per poi scoprire che è stato il rider stesso a non ritirarlo e che mcdonald ha dovuto buttare il cibo  servizio clienti che a volte rispondono e a volte no  mi sono stati cambiati tre rider ma alla fine è stato mcdonald a risolvere il problema altrimenti sarei ancora qui ad aspettare la cena  primo e ultimo ordine con voi ,2,0.5267,Other,-0.25778699398866417,0.07096346177900038
468,468,2020-03-20 17:23:12,È la seconda volta che utilizzo questa applicazione. A differenza della prima esperienza (dove il corriere mi ha sbagliato a dare il resto) questa volta è andato tutto bene! Il corriere è stato esemplare!,5,False,Donato323,Preciso,,è la seconda volta che utilizzo questa applicazione  a differenza della prima esperienza  dove il corriere mi ha sbagliato a dare il resto  questa volta è andato tutto bene  il corriere è stato esemplare ,0,0.34,Other,-0.02190443148917843,-0.07850455545634905
469,469,2019-04-02 11:11:21,"Mi trovo benissimo purtroppo ho avuto dei problemi con deliveroo e ho sostituito con glovo sono puntualissimi e precisi, hanno molti più ristoranti e non hanno mai tardato.",5,False,Anokh388,Mi trovo benissimo,,mi trovo benissimo purtroppo ho avuto dei problemi con deliveroo e ho sostituito con glovo sono puntualissimi e precisi  hanno molti più ristoranti e non hanno mai tardato ,2,0.0,Other,-0.08116143954675888,-0.016604858477558347
470,470,2020-02-20 19:53:50,"Ho trovato il servizio molto comodo, per quanto riguarda i cibi caldi purtroppo a volte alla consegna sono freddi, consiglio di proteggere, imballare, chiudere meglio i cibi con appositi contenitori ermetici per garantire il calore della pietanza ordinata.",4,False,"""Nivea22""",Veloce pratico e sicuro,,ho trovato il servizio molto comodo  per quanto riguarda i cibi caldi purtroppo a volte alla consegna sono freddi  consiglio di proteggere  imballare  chiudere meglio i cibi con appositi contenitori ermetici per garantire il calore della pietanza ordinata ,0,0.0,Other,0.03693915605134898,-0.025148016600734655
471,471,2018-05-07 21:55:49,"Installata l’app fatto l’ordine e boom 27 minuti dopo la cena era in tavola.
Mi raccomando continuate sempre a migliorarvi, perché la concorrenza è tanta. 5⭐️",5,False,Nitrik80,Primo ordine!,,installata l app fatto l ordine e boom 27 minuti dopo la cena era in tavola  mi raccomando continuate sempre a migliorarvi  perché la concorrenza è tanta  5 ,2,0.0,Other,-0.10317374519677182,-0.010698272751585133
472,472,2017-12-03 19:54:05,"Appena provata a Catania. Veloce, intuitiva ed il tracking del mezzo è una figata pazzesca. Pagamento chiaro ed efficiente. Aggiungerei Paypal.",5,False,alongdecember,Wow!!!!,,appena provata a catania  veloce  intuitiva ed il tracking del mezzo è una figata pazzesca  pagamento chiaro ed efficiente  aggiungerei paypal ,1,0.0,Other,0.15714674810957457,-0.08599717819922077
473,473,2020-02-29 18:25:29,"Nelle consegne di Glovo non c’è il numero civico 8/a,tutti consegnano al numero 8 senza spostarsi di un metro e devo scendere in strada  per aspettare la consegna,lui è stato l’unico che ha guardato il portone vicino...top!!",5,False,Crude75,Consegna top!,,nelle consegne di glovo non c è il numero civico 8 a tutti consegnano al numero 8 senza spostarsi di un metro e devo scendere in strada  per aspettare la consegna lui è stato l unico che ha guardato il portone vicino   top ,2,0.4939,Other,-0.09348323503040304,-0.020264195510997014
474,474,2020-02-01 17:40:31,"Ottimo servizio , anche in condizioni meteo avverse
Ogni tanto i riders hanno difficoltà nel trovare i nomi sul citofono essendo stranieri
Meglio mettere il numero di cellulare",5,False,Giorgana,Sempre puntuali,,ottimo servizio   anche in condizioni meteo avverse ogni tanto i riders hanno difficoltà nel trovare i nomi sul citofono essendo stranieri meglio mettere il numero di cellulare,0,0.0,Other,0.12031799636837194,0.1393766983746386
475,475,2019-04-25 20:28:49,"Ordino per la prima volta.
Direi che fatto molto bene e un pochino qualcosa di diverso rispetto Just Eat.
Unica cosa, che si paga in più il trasporto.
Per il resto...tutto bene",5,False,DANCI Sandor,Gelato,,ordino per la prima volta  direi che fatto molto bene e un pochino qualcosa di diverso rispetto just eat  unica cosa  che si paga in più il trasporto  per il resto   tutto bene,0,0.0,Other,-0.09087027139195672,-0.03185575599860759
476,476,2020-01-21 20:28:44,Volevo sapere quanto costa farsi portare delle sigarette così ho scritto le sigarette che volevo e il mio indirizzo. Non mi è stato comunicato alcun prezzo ma l’ordine è partito lo stesso. Ho provato a toccare l’icona aiuto dell’ordine e mi dava un errore. Mi hanno detratto i soldi e l’ordine ormai è partito.,1,False,Stepbalters,Indisponibili,,volevo sapere quanto costa farsi portare delle sigarette così ho scritto le sigarette che volevo e il mio indirizzo  non mi è stato comunicato alcun prezzo ma l ordine è partito lo stesso  ho provato a toccare l icona aiuto dell ordine e mi dava un errore  mi hanno detratto i soldi e l ordine ormai è partito ,2,0.0,Other,-0.11285907901042116,0.011450184413801544
477,477,2019-04-12 19:27:17,Servizio clienti praticamente inutile: se chiedi aiuto per un malfunzionamento o un errore ti rispondono in 20 minuti (a meno che non siamo in fashion week o in design week). I ristoranti non hanno facoltá di dirti neanche se hanno ricevuto l’ordine o se è in preparazione o se il glover è morto per strada. I glover sono tutti gentili ma evidentemente terrorizzati dall’eventualità di non risolvere al posto del customer care i perenni disservizi.,1,False,@ilmontuorino,Inadeguato alla città.,,servizio clienti praticamente inutile  se chiedi aiuto per un malfunzionamento o un errore ti rispondono in 20 minuti  a meno che non siamo in fashion week o in design week   i ristoranti non hanno facoltá di dirti neanche se hanno ricevuto l ordine o se è in preparazione o se il glover è morto per strada  i glover sono tutti gentili ma evidentemente terrorizzati dall eventualità di non risolvere al posto del customer care i perenni disservizi ,2,0.4939,Other,-0.14226566167178403,0.04962187469416876
478,478,2019-04-12 19:20:22,"Evidentemente il lupo perde il pelo ma non il vizio. Ordine fatto dal cell di mio nipote, che voleva provare il sushi. 20 euro pagati ordine recapitato con 6 euro di cibo mancanti. Il ristorante se ne lava le mani, assistenza clienti assente da parte dell’app. Vergogna! E più recensioni leggo più mi rendo conto che è una prassi per i cosiddetti Glover fornire disservizi vari. Tenetevi stretto il lavoro che a fregare la gente prima o poi chiudete baracca!",1,False,Alida.it,Vergogna,,evidentemente il lupo perde il pelo ma non il vizio  ordine fatto dal cell di mio nipote  che voleva provare il sushi  20 euro pagati ordine recapitato con 6 euro di cibo mancanti  il ristorante se ne lava le mani  assistenza clienti assente da parte dell app  vergogna  e più recensioni leggo più mi rendo conto che è una prassi per i cosiddetti glover fornire disservizi vari  tenetevi stretto il lavoro che a fregare la gente prima o poi chiudete baracca ,2,0.0,Other,-0.22503469289312084,0.03102172853727543
479,479,2018-12-31 18:32:55,Ha quasi rovinato il Capodanno a tutti! Come ogni anno festeggiamo il capodanno tra amici ordinando cibo d’asporto: quest’anno avevamo deciso di affidarci a Glovo che per poco non ci ha rovinato la festa cancellando l’ordine (che era stato effettuato alle 14 circa) alle 18:43!! Meno male che esistono altre applicazioni di gran lunga più affidabili che in extremis ci hanno salvato la festa. App cancellata - non merita neanche una seconda possibilità.,1,False,MartyMartinaRR,Inaffidabile,,ha quasi rovinato il capodanno a tutti  come ogni anno festeggiamo il capodanno tra amici ordinando cibo d asporto  quest anno avevamo deciso di affidarci a glovo che per poco non ci ha rovinato la festa cancellando l ordine  che era stato effettuato alle 14 circa  alle 18 43   meno male che esistono altre applicazioni di gran lunga più affidabili che in extremis ci hanno salvato la festa  app cancellata   non merita neanche una seconda possibilità ,2,0.5859,Other,-0.15945379137004329,0.012621389513924334
480,480,2018-09-22 14:00:41,"Servizio impeccabile, e anche l’app è molto chiara, devo dire che per ora non ho riscontrato alcun problema 😊",5,False,Hil493,Servizio e app super,,servizio impeccabile  e anche l app è molto chiara  devo dire che per ora non ho riscontrato alcun problema ,0,-0.4588,Other,0.007231149459050661,0.0632631835520699
481,481,2018-05-08 11:53:16,"per iniziare, l’app è meravigliosa, ha un tema spettacolare. Poi l’ordine è arrivato in tempo e il cibo è ancora caldo, una cosa fantastica è che il glover si può rintracciare! ME-RA-VI-GLIO-SA!",5,False,alfonsopou,PERFETTO! 😍,,per iniziare  l app è meravigliosa  ha un tema spettacolare  poi l ordine è arrivato in tempo e il cibo è ancora caldo  una cosa fantastica è che il glover si può rintracciare  me ra vi glio sa ,2,0.34,UI,-0.08252118810127274,-0.03840744716566847
482,482,2020-04-10 08:06:59,"Un servizio eccellente, in questo momento di estrema emergenza dite riusciti a farmi regalare una piccolissima emozione ai miei cari. GRAZIE di CUORE per tutto ciò che fate quotidianamente.!!!!",5,False,Jojojo3,Servizio Fantastico,,un servizio eccellente  in questo momento di estrema emergenza dite riusciti a farmi regalare una piccolissima emozione ai miei cari  grazie di cuore per tutto ciò che fate quotidianamente ,0,0.0,Other,0.02974920099075247,0.0318696882731007
